conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8e01e994-0e09-4fbb-a76b-7f615678cc7d,entretenir une installation de biogaz,released,skill/competence,occupation-specific," ","Assurer la maintenance et les réparations courantes sur les équipements qui traitent les cultures et les déchets énergétiques provenant des fermes, appelés digesteurs anaérobie. Veiller à ce que l’équipement fonctionne correctement lors de la transformation de la biomasse en biogaz utilisé pour la production de chaleur et d’électricité.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,installer des éléments en bois et en métal
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f98653a-4aee-4619-91c7-0cdc2f8e225a,établir des plans pour l’utilisation de sous-produits biologiques,released,skill/competence,occupation-specific," ","Mettre en œuvre des plans d’utilisation des sous-produits biologiques. Veiller à ce que les plans d’utilisation des sous-produits biologiques soient conformes à la législation applicable, aux codes de pratique et aux politiques en matière de culture. Veiller à ce que des systèmes soient mis en place pour protéger les humains et les animaux contre les dangers liés à la manipulation de sous-produits biologiques tels que les gaz de lisier. Contrôler l’utilisation des sous-produits biologiques et prendre les mesures appropriées en cas de problème.",http://data.europa.eu/esco/skill/a6c3bda0-c759-495e-b2c5-062b3abe2097,mettre en œuvre de nouvelles procédures ou de nouveaux processus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/901297b8-9f66-431b-a6ab-bc2235acf056,collecter des appareils usagés,released,skill/competence,occupation-specific," ","Recueillir ou recevoir des produits qui ne sont plus fonctionnels et ne peuvent pas être réparés par les ménages, les organisations ou les installations de collecte, de manière à ce qu’ils puissent être triés pour être éliminés ou recyclés.",http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,trier des matériaux ou des produits
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/907039e2-5b33-4ea5-96ca-b6082711b491,reconnaître les dangers des marchandises dangereuses,released,skill/competence,sector-specific," ","Être conscient des menaces que représentent les marchandises potentiellement dangereuses telles que les matières polluantes, toxiques, corrosives ou explosives.",http://data.europa.eu/esco/skill/5b0d14b1-0bf6-4f6b-b922-4becc213f0aa | http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,transport de marchandises dangereuses | se conformer aux procédures en matière de santé et de sécurité
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90d04cf8-dcc1-45cf-93e1-a2eba80aed6f,architecture de véhicules hybrides,released,knowledge,sector-specific," ","La nomenclature, la classification et l’architecture de véhicules hybrides, y compris les aspects liés à l’efficience. Les avantages et inconvénients des solutions en série, en parallèle et à répartition de puissance.
	",http://data.europa.eu/esco/isced-f/0714,électronique et automatisation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/91a6da8d-24dc-4453-9821-de305864677c,science des sols,released,knowledge,cross-sector,pédologie,"Le domaine de la science qui étudie les sols en tant que ressource naturelle, leurs caractéristiques, leur formation et leur classification. Elle examine également le potentiel physique, biologique et chimique des sols.",http://data.europa.eu/esco/skill/944e06e8-7b12-4064-9e72-d80cd6d0cbba | http://data.europa.eu/esco/isced-f/0532,sciences de la Terre | sciences de la terre
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9263f0d8-7266-4782-b0ee-38f62656e97e,promouvoir un aménagement intérieur durable,released,skill/competence,cross-sector," ",Concevoir une architecture de l’intérieur respectueuse de l’environnement et promouvoir l’utilisation de matériaux rentables et renouvelables.,http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,promouvoir la durabilité | concevoir des structures ou des installations | adopter des stratégies de réduction de l’incidence négative de sa consommation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9349f502-9c11-476c-957d-2e016790a2ee,coordonner des procédures de gestion des déchets,released,skill/competence,sector-specific," ","Coordonner les opérations d’une installation ou d’une organisation qui traitent de la gestion des déchets, tels que la collecte, le tri, le recyclage et l’élimination des déchets, afin de garantir une efficacité optimale des opérations, d’améliorer les méthodes de réduction des déchets et d’assurer le respect de la législation.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f | http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,diriger d’autres personnes | gérer des déchets | diriger des activités opérationnelles
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9433da85-70fa-4a25-8f96-71fa59dd1989,biologie,released,knowledge,cross-sector," ","Tissus, cellules et fonctions des organismes végétaux et animaux, ainsi que leurs interdépendances et interactions entre eux et avec l’environnement.",http://data.europa.eu/esco/isced-f/0511,biologie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9438b0dc-062a-4893-b176-959706e4ae1e,utiliser des produits écologiques,released,skill/competence,cross-sector," ",Travaux à l’aide de matériaux écologiques tels que des systèmes de finition à base d’eau ou des adhésifs sans formaldéhyde.,http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,évaluer l’incidence environnementale du comportement personnel | se conformer aux lois et aux normes en matière de protection de l’environnement | adopter des stratégies de réduction de l’incidence négative de sa consommation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/944e06e8-7b12-4064-9e72-d80cd6d0cbba,sciences de la Terre,released,knowledge,cross-sector," ","La science ayant pour objet l’étude de la planète Terre, notamment de la géologie, de la météorologie, de l’océanographie et de l’astronomie. Elle comprend également la composition de la terre, les stuctures de la terre et les processus.",http://data.europa.eu/esco/isced-f/0532,sciences de la terre
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/94747ff4-603d-47d4-9780-bf53be41e190,inspecter des équipements industriels,released,skill/competence,cross-sector," ","Inspecter les équipements utilisés dans le cadre d’activités industrielles, telles que les équipements de fabrication ou de construction, afin de garantir la conformité de l’équipement avec la législation en matière de santé, de sécurité et d’environnement.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,installer des éléments en bois et en métal
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95013213-ee67-493b-86d0-e383e0f72482,systèmes de chauffage domestique,released,knowledge,cross-sector," ","Les systèmes de chauffage modernes et traditionnels, tels que le gaz, le bois, le pétrole, la biomasse, l’énergie solaire et d’autres sources d’énergie renouvelable, ainsi que leurs principes d’économie d’énergie.",http://data.europa.eu/esco/isced-f/0713,électricité et énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9582094d-e08c-4df2-a6f1-7c321724f273,ressources alimentaires naturelles,released,knowledge,occupation-specific," ","La localisation, les qualités et les préparations de produits naturels sûrs, comestibles et potables, tels que les fruits, les plantes, la viande et l’eau douce ou recyclée.",http://data.europa.eu/esco/isced-f/0721,traitement des aliments
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,mener des études environnementales,released,skill/competence,cross-sector," ",Mener des enquêtes afin de collecter des informations pour l’analyse et la gestion des risques environnementaux au sein d’une organisation ou dans un contexte plus large.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,réaliser des études universitaires ou de marché
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/96d901a6-c931-4e8d-b685-a47e1deaaa1b,définir des besoins en énergie,released,skill/competence,sector-specific," ","Déterminer le type et le volume d’approvisionnement énergétique nécessaire dans un bâtiment ou une installation, afin de fournir aux consommateurs les services énergétiques les plus avantageux, durables et présentant un bon rapport coût/efficacité.",http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,estimer les besoins en ressources
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97902800-f9e0-4a73-8826-6cc42f874a18,logistique verte,released,knowledge,cross-sector,éco-logistique | logistique écologique,"Connaître la logistique verte, dans laquelle des efforts importants sont consentis pour minimiser l’impact écologique des activités logistiques.",http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb | http://data.europa.eu/esco/isced-f/0413,logistique | gestion et administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,déterminer la source installée pour les pompes à chaleur,released,skill/competence,sector-specific," ","Déterminer les sources de chaleur et d’énergie disponibles parmi les différents types de sources de chaleur disponibles, en tenant compte de l’influence de la température de la source sur l’efficacité énergétique.
	",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,développer des objectifs et des stratégies
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/982ccb23-102c-4d7a-a899-4df50a032def,installer des systèmes de concentration d’énergie solaire,released,skill/competence,occupation-specific," ","Installer des systèmes utilisant des matériaux réfléchissants, tels que des verres et des miroirs, et des systèmes de suivi permettant de concentrer la lumière solaire sur un faisceau, qui alimente une centrale électrique par l’intermédiaire de sa production de chaleur.",http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"installer des équipements de chauffage, de ventilation et d’air conditionné"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/988f696e-01c9-4aa5-b024-4aa96505ee0c,utiliser des systèmes de chauffage de l’eau,released,skill/competence,sector-specific," ","Utiliser des systèmes de chauffage de l’eau, tels que des équipements électriques, des échangeurs de chaleur, des pompes à chaleur et des dispositifs de chauffage solaires.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,exploiter des équipements de production ou de distribution d’énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/995f7d9c-45c9-4622-b704-739982ff9070,développement des bassins versants,released,knowledge,sector-specific," ","L’étude des caractéristiques correspondantes d’un bassin versant visant à la répartition durable de ses ressources et le processus de création et de mise en œuvre de plans, de programmes et de projets visant à soutenir et à renforcer les fonctions des bassins versants qui affectent les communautés végétale, animale et humaine dans les limites d’un bassin versant.",http://data.europa.eu/esco/isced-f/0732,construction et génie civil
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9a354775-1a03-4258-a357-be4ab0a07465,installer une toiture végétalisée,released,skill/competence,sector-specific," ","Installer de la végétation sur les toits, en prenant en compte l’eau et son évacuation, les filtres et le sol. Planter des graminées adaptées, et éventuellement des buissons et des arbres. Créer la toiture verte dans le respect de la réglementation en matière de santé et de sécurité.",http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,concevoir des structures ou des installations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9b04cd15-b9c4-442d-9bbb-32e1b2058dca,constructions et infrastructures en mer,released,knowledge,sector-specific," ","Les structures et infrastructures situées dans un environnement marin, généralement destinées à la production et à la fourniture d’électricité, de pétrole, de gaz et d’autres ressources.
	",http://data.europa.eu/esco/isced-f/0732,construction et génie civil
